,f1,f2,f3,f4,f5,p1,p2,p3,p4,p5,error,mse,pearson,spearman
10069.986,262.0589506177248,253.5663882277161,248.63261388685387,184.17002126935918,36.96560650920818,0.05137962447324223,0.03137645086341786,0.030219618918077423,0.02975914060841504,0.023014469661493054,235.49838073750618,153.39813148889007,0.3635308305561411,0.21682186925295235
10073.64,156.02324306247314,229.78721353569168,104.82522408270636,294.2498061531864,32.274476808060506,0.03759803920731526,0.036349437377173326,0.03558704607761075,0.035058151929445905,0.03148366624075138,202.31236270959226,95.44334474412126,0.334780567205202,0.291147138368532
10085.231,354.58743989553403,349.3301393683858,92.36946591069358,162.17024060190803,266.992724958587,0.05111717183241972,0.05076276307633058,0.03342746153645398,0.0332911149484487,0.030785879931930358,143.99903891813267,54.35672534895915,0.3939106586302663,0.2185786149433404
10106.374,147.28803603274991,243.45619490627715,175.27305114649292,85.57541599868661,115.01629895071682,0.03329282376002827,0.032670421866605806,0.030612640200965765,0.02984187281424373,0.02701202570761765,72.13284643641299,26.19467735120215,0.3582308960863273,0.15498457192456738
10126.784,129.6558588801604,30.252438143772714,209.72858998595683,291.338070476612,313.9040219700637,0.029428955725647403,0.02908337288015388,0.028596593526936307,0.027632221492689832,0.026807196556952177,78.60902961507531,26.152751553064686,0.32127877718387476,0.20098092928824904
10135.225,310.14684155204554,288.1271790959672,94.50040554307196,166.0846218670756,26.978857568898242,0.04844806808871668,0.046419291657980324,0.04162190680278997,0.041052749143208916,0.0371630616093981,233.94825327519197,85.6406442747284,0.4241070180866747,0.24614486925141607
10135.424,346.98457451781195,131.7587790910197,183.1185611639295,77.72990598125,115.66335132328891,0.05707202152033622,0.04811636801788803,0.04074957023369861,0.04030826428106118,0.03775309074805465,256.557759302662,80.66469229381336,0.42100793716864454,0.22681949985200398
10146.587,43.92141951435817,161.1187804964784,303.3085393691957,98.35470035698543,50.472824786650605,0.059192432789211026,0.048894253964591114,0.04327272385572079,0.03984297158939187,0.03939137702050192,181.2998562697178,60.02222504518653,0.4459340134923432,0.24282613414369442
10148.995,108.46489367842439,176.32451125192256,185.7067706542179,17.796679971759936,346.49928523838287,0.049995359442756404,0.037192515936331924,0.03598930046828124,0.03539222050176813,0.034249658946967236,262.58608019385844,174.2926476106034,0.39276426662257274,0.26767569146231973
10151.784,187.8096908650772,321.02159806835675,282.60286344688876,334.20529015951314,60.17861037523199,0.0526935923557507,0.04474534213021872,0.04366747234106472,0.03363371580675439,0.03338139401728007,190.19968903224972,100.0901551575569,0.38797593677065606,0.21018159632059258
10155.61,173.1701309356336,356.4477154666788,281.2278771551731,20.708415648334352,241.1106300557033,0.05078162388413203,0.0476328506773376,0.04170056770383013,0.032100377311592175,0.03055140579542473,285.3090226831084,213.44371526600608,0.37213387078546395,0.21011975166539418
10155.755,304.6835256609114,95.20032004069648,161.1187804964784,231.48572601369344,355.55801845439214,0.04436965266084534,0.04005049608320387,0.03962277190529757,0.028546822110008304,0.027824153594621474,175.05360769158537,118.79276815181662,0.386335796696325,0.22769358774201393
10161.266,178.13580614284166,344.2799258431082,321.3551155675473,62.1346460205688,84.89744350266285,0.04557856447410035,0.043142833653028165,0.03892284091467081,0.03500382510640361,0.030897539686958044,105.30223443656249,60.31708344258759,0.37746808796810705,0.2441204169392089
10167.16,171.1480922713458,351.5948226723881,111.53839244814182,355.1536107215346,90.59007188612033,0.05678617998591445,0.04554643195234591,0.03903070442656905,0.03137325426352002,0.025912556344274768,200.2536085374198,86.8184086507843,0.3327451974732072,0.2049442656160975
10174.488,275.64705044173877,137.17784271131097,246.36793058285156,145.58952355474815,118.17067926700577,0.04412116058834671,0.042396565940467874,0.04119762992235671,0.03150999143752499,0.027807510575281434,128.25415075288964,55.42549041697055,0.4037771075093867,0.1649533883709819
10174.898,103.36935624441915,58.07569016437269,259.9560304068655,318.999559404069,157.23646626104582,0.040807279995624515,0.038473406978075934,0.036598703728648874,0.0340723249273371,0.02992898598348462,77.78722258938487,15.617948349123221,0.3684695540286288,0.387672148134279
10183.825,304.66779784046054,236.86544377457895,49.90268011382075,23.008556398321733,45.12330270654834,0.04656819219544476,0.04127671987963549,0.03653479792827284,0.03330198703616555,0.030215723701723932,167.68369522468072,81.38354985606144,0.38629735804864623,0.3161704737592415
10192.499,180.7729963133557,324.4995045709317,79.8328261921093,256.72076854400507,313.6613773303492,0.03601308541365745,0.03536745240349821,0.0345416995127745,0.031487724453326156,0.02209985124452014,107.97029646081859,51.98259663160959,0.36279795512023727,0.188812036484234
10205.844,149.63360088332374,358.3888725843951,97.3841217981273,110.48693234271217,275.56616889516727,0.05225674301613415,0.045631093170367,0.04220504108104383,0.03600226774948699,0.028745260381279704,194.34019468475776,107.49182070410278,0.37594106112223363,0.2919485337861956
10211.576,146.1382794331365,337.3943821207666,117.9480533699026,77.76888059012094,186.64147779985188,0.04424886794069036,0.04141458095861482,0.03898966591217725,0.037734049803658985,0.02841954291869927,197.8270898516896,138.88551771916892,0.4372607114125253,0.31723578090715443
10213.851,324.0950968380742,99.32527891584358,162.33200369505104,254.61784833314573,6.230618812033787,0.043274808220734894,0.03934412105164088,0.036804288900965855,0.03127089477398595,0.025662113149431714,126.5192354179871,80.24419427343165,0.35292342313763053,0.17319385950674446
10228.586,260.7648458725806,290.77189965061143,232.45630457255157,317.7863362054963,29.605385771200623,0.05664719980499681,0.04131104204359614,0.03576204449849679,0.03336288961433647,0.03323980292049476,228.96946788958994,115.03594122514956,0.3845006755775287,0.23291455088197424
10233.464,135.07492250045166,59.61243954923141,56.053651500084904,205.60363111080974,320.37454569578466,0.03934271197899113,0.03924980997058496,0.033265546576927076,0.028857186038967534,0.027999789282541928,249.22950804406133,112.45564897403402,0.3263439857600486,0.25529883845711593
10273.897,264.97068629429924,180.2877070339266,5.583566439461694,72.8770131869593,268.6912374365888,0.04117399515390063,0.03247326463722357,0.02920253375411083,0.02757727511559791,0.02746141795721016,110.40945224428734,39.261066608486864,0.3804991666647909,0.26819999123443505
10287.588,350.5433625669585,256.8825316371481,338.7346567675178,297.88947574890443,310.10258928120265,0.04420790898401212,0.03648425630413988,0.03400602007560751,0.03333825545173928,0.031225528943803232,145.48073846057562,55.26576580223864,0.40426755367350437,0.29234180487610867
10289.457,338.2044460881009,77.76888059012094,268.5389448973504,5.187149116966967,254.28181907226656,0.03899235032817878,0.038153447858292014,0.03515239687074143,0.030753546654439978,0.030570348287193554,77.25459956539946,56.81031160658849,0.35001784016082704,0.21393581301330192
10295.345,124.88384763244123,233.66952777112425,136.6116718853104,130.62643743901853,118.17067926700577,0.044223668945423886,0.03295324737213859,0.032303772649333005,0.02973939089167846,0.02760888670043999,75.79314013418951,18.298297326072746,0.34686634851638815,0.20352251057366982
10298.845,133.94258084845052,123.02357206129646,102.31789613898951,157.6408739939034,222.99316362368472,0.060912415998862116,0.036236548747622964,0.03580045050095388,0.030610936484318348,0.026369422148140465,78.07920797292104,67.28064224400511,0.3901354620687412,0.11503591680968123
10308.075,61.87712285323373,199.1331073850888,322.8818736395015,170.82456608505976,351.109533392959,0.057369363996490744,0.047407472370979975,0.04059541596887039,0.03876261849359514,0.024260066715413288,161.44786839525443,59.33893813069332,0.34043156810983327,0.19016473160282768
10312.344,22.487809672907606,128.84704341444527,283.41167891260386,238.60330211198644,264.56627856144166,0.043752048915247914,0.0364533259078234,0.034619088110059426,0.031319848300679964,0.02830236657577878,110.17249806448825,27.17851943644283,0.3221246045523424,0.23521657250470807
10330.129,63.21785924938137,271.7139989626543,245.46916142275276,196.2296210228138,330.2976765672021,0.03874453877106432,0.03837044300785674,0.030910720971237298,0.02811274303676578,0.028093565953809452,165.74222136767312,43.107163180106696,0.37982881408585983,0.1381865086133379
10342.865,318.1098623917823,194.44197768394113,50.31106169350758,355.3153738146776,311.39669402634684,0.058080332741078634,0.03735802509123853,0.03471063524042712,0.02960982064107513,0.026626625221993248,370.9345267383574,310.1784695005993,0.38176004912185396,0.29922616332012303
10350.127,337.7640782086596,316.81575764663813,248.87525852656842,76.75932742239186,145.2659973684621,0.060149510024279054,0.05431066185782088,0.05126346827906011,0.05038308642687525,0.04286118288108769,264.2647217280673,365.07041527478026,0.449300187877197,0.36537376302476976
10356.827,161.20546922555462,354.89176381518763,93.80814714334024,99.88362689834754,26.005793077458673,0.05016964557139905,0.042498929830199206,0.04077119042576961,0.03922430011513972,0.03663686616756617,274.81258125152624,72.50222854381224,0.3851506210426337,0.18950916090970107
10375.72,187.64792777193418,321.26424270807127,241.1106300557033,90.59007188612033,276.29410281431086,0.04829707257866481,0.038742643713108024,0.03749317733078902,0.03571124363224941,0.02856345274430863,97.7193315999201,57.06413108784457,0.4196614947906882,0.38631625186589164
10399.386,310.74964165377475,52.09045571808083,243.9414841857062,70.53144833638547,277.50732601288354,0.03113242998804997,0.029687587902930457,0.02570072622990808,0.02489388605197153,0.023632965184881234,64.12472934935678,12.003253864358905,0.33043224553887734,0.2006273443828874
10421.218,261.1692536054382,266.1839094928719,173.57453866849116,135.2366855935947,206.97861740252543,0.029883994502821327,0.014943553663253003,0.014487152863750682,0.01352918864884886,0.01192427181293186,52.72557268885194,58.29472950815337,0.2910698628738298,0.23504251931960046
10430.798,8.49530211603611,142.11161705217316,110.48693234271217,252.51492812228642,150.03800861618132,0.049342600717250946,0.04513166887843916,0.04319543072036812,0.0418003799553505,0.027073180847207483,171.0744732736431,53.180516256988504,0.3840170988521158,0.285310854912508
10432.012,261.8163059780103,256.4781239042905,1.296844471171582,129.8176219733034,125.69266309815634,0.048966510826396595,0.04429796123747912,0.03693381396484199,0.03407732776031876,0.029631374998920854,170.49923688934925,49.23993803424591,0.3745195800227836,0.20675299496648641
10453.365,331.07588317555894,341.28268916397127,190.52978484305655,70.15427929717845,80.11806609539043,0.04680454359946092,0.04254938116597784,0.03961939646875331,0.026709476584146467,0.02610257845790607,120.47676182627592,24.524832105318726,0.3224502240858599,0.18292593157804968
10471.83,81.207812483825,304.9261703006259,345.52870667952476,68.83293585838372,195.41255624279927,0.036774800814003195,0.03567874871940304,0.034419172407788655,0.03301335269449597,0.030026010014200834,43.278850388050444,6.654311936208939,0.3775094841324547,0.24900146011026628
10512.011,44.97287961978782,306.6246827786277,136.36902724559584,314.4701927960643,123.67062443386855,0.04435544425901131,0.04116587746252644,0.04034737498640942,0.03390994765557337,0.03378956694922612,186.08232072680983,30.450135349660087,0.36016402652130747,0.24981665359948188
10527.657,212.96385184881728,301.2056191583364,355.3153738146776,48.12725993607677,312.205509492062,0.038379194887223626,0.03820821085077299,0.03717011795790899,0.03360936396729416,0.03295436866882465,78.87727376177945,6.909873492960836,0.3596954001521457,0.33783073758752663
10575.401,219.4343755745382,310.10258928120265,266.58831722572944,50.06841705379305,263.353055362869,0.04438831942959522,0.03994903215590217,0.03576141456081191,0.03501817215651758,0.028267094805121587,209.2843160652956,65.65582840679734,0.36757631013041614,0.18328065878090471
10588.762,135.1214094773899,129.93700008645033,125.80567385304538,305.72088099799515,208.3511921244113,0.05157738800833989,0.04562446636036845,0.04474759342541977,0.03201035959322287,0.030910761524469813,96.12873229704437,34.56443260606806,0.3758092931777934,0.28911322409880647
10643.675,131.8396606375912,230.02985817540622,112.99426028642903,145.99393128760573,311.5584571194899,0.04339461046458799,0.04054012855723683,0.03943770530591638,0.03614951192570633,0.033206112643946725,111.61968834681805,16.114082277826622,0.42493070685326484,0.1632183908045977
10654.707,353.61686133667587,93.50180756269475,217.8976261896795,342.21256327009274,41.49497311721282,0.044100261640452616,0.042472698234741396,0.04047835374293419,0.03940211652662143,0.030956430133989885,141.23131079604872,22.39696435140471,0.40029989192596765,0.29838005612268753
10655.706,163.22170070733767,261.0883720588667,128.68528032130226,133.2146469293069,252.59580966885795,0.046507011468761406,0.041439159844315794,0.04112974831210056,0.03401833364625901,0.0323143486927835,184.50286105162377,23.771428918732365,0.39775009846460696,0.22284448723079747
10686.683,11.811445525468082,14.31877346918494,252.19140193600037,246.36793058285156,225.25784692768704,0.04703518839849886,0.03854133594749863,0.03781355766003472,0.03425428793932434,0.029964683723050625,153.52401945972835,18.453553270507378,0.37375432292443317,0.292039935532023
10689.208,86.70775765068778,63.41387223809245,209.72858998595683,78.86224763325116,183.037679617358,0.06261687475582134,0.062189639619587414,0.058051523930341374,0.049915000432638565,0.03637761118485409,255.27032296755183,48.56450414259187,0.46385771465908904,0.38222625897044504
10690.996,271.7647362063062,351.83746731210266,284.46313901803353,170.9054476316313,59.69332109580292,0.057910813139862356,0.04599660303976905,0.045678163786578053,0.04529114502112954,0.04347118981075571,165.492591882051,18.5173978355728,0.42762861574585975,0.23909944186605878
10695.088,235.529803342269,170.4201583522022,163.46434534705222,94.39150457498137,353.29333515038985,0.04951206840931984,0.04816079807546734,0.04457553238289848,0.04185605921569714,0.0361142034878436,165.94618686193965,17.620638679594983,0.3827706339549383,0.2548675255805186
10700.044,321.02159806835675,180.8538778599272,341.96991863037823,269.98534218173296,253.7281513208591,0.06568391099292115,0.05911335121024113,0.05746312414283949,0.05493717227566549,0.05467605275898236,247.16442219421174,35.468017347352806,0.44077159959599516,0.2633002688675154
10706.408,49.016956948363394,82.01662794954011,348.6830869958137,178.58919455592488,343.830194201523,0.054947344805203,0.048462459281152295,0.04510459002794206,0.038619804780572954,0.031253644552746186,288.1749675205802,108.66760739325863,0.3710942820185154,0.2899417916112246
10713.68,1.9438968437436746,260.7648458725806,350.0580732875294,139.3616444687418,46.26698436493201,0.05096371140296695,0.045358249851330884,0.03776196833106964,0.035887559787644595,0.03145682800854389,45.502260172389036,7.13422944289213,0.4010747346791225,0.33871841310639866
10723.35,4.134065959432367,264.16459947374517,248.20633931725925,275.74851420662577,256.1449661971355,0.04015965512735519,0.03769267798435837,0.028862664597838206,0.023119663166786136,0.020489133045760503,158.14564873860365,50.561065321768055,0.3222474417515878,0.19909206647011526
10731.714,0.568910552027978,265.4559755737283,258.66192566172134,334.36705325265615,146.39833902046328,0.046770587347656364,0.03467048585337232,0.03381728777112724,0.030221575959194755,0.0257885967333919,41.86456130579972,10.82565348910397,0.3743024795296978,0.39972752587107946
10746.152,289.96308418489633,134.5896332210226,258.98545184800736,209.24330070652775,126.50147856387146,0.03454256523107903,0.03134421683434187,0.02983946555070251,0.028225926849839312,0.02639643192695571,146.3197848206314,40.47186221486162,0.34637175406661336,0.256423293592151
10753.92,265.13244938744225,271.7647362063062,352.72716432438926,258.74280720829285,92.4503474572651,0.03733997540717849,0.03560605551497408,0.03553257238186686,0.033379851899744975,0.03151316529506894,90.83092406231377,32.08932568358064,0.3714432440545027,0.23816792065936346
10775.059,227.52253023168936,74.49464411838953,293.9262799669004,288.10280861375156,30.899490516344805,0.048266808741909244,0.0375285270258744,0.031216770211094626,0.028437041619413756,0.026385015298467818,112.62897741135906,21.538350642418422,0.357406744021883,0.22853518072908763
10832.257,167.75106731534234,132.72935764987784,287.860163974037,234.47834323683935,26.046597722054113,0.06969277500373751,0.06629939828014775,0.05859767279571855,0.05649441357435502,0.05182093790413753,260.2899711373497,43.79993685886004,0.4556953596388527,0.3326874841954906
10834.289,262.5442398971539,0.40714745888495496,253.0002174017155,270.79415764744806,154.48649367761445,0.26490288990484945,0.18846516227513663,0.029211567072108903,0.026031943214564812,0.02089371169237601,16.465605316423414,1.910568179067594,0.5631415854847842,0.6357143243638097
10844.693,259.875148860294,331.6979622157963,280.2572985963149,18.12020615804598,70.61232988295698,0.035125936484486066,0.030350330472924004,0.029866278677851982,0.02648442418178206,0.024555516916629914,65.18107843452157,12.037662979486525,0.33265510102383944,0.21539450900895715
10859.628,58.830177431565026,156.90299139645992,319.73473885764423,287.88341899497743,26.978857568898242,0.05000578110922113,0.04963496961373175,0.048716342144785776,0.04867295430751722,0.04464363333608274,204.98870941783633,30.460823921932363,0.40427320783758125,0.1516051674789201
10879.288,13.914365736327381,241.1106300557033,251.38258647028528,19.899600182619235,7.767368196892506,0.04603286704126321,0.04130758280129835,0.04112203348121028,0.04016097978548115,0.03427333920642635,254.0322331207796,88.45693377291144,0.3768080543550748,0.31361223630767887
10898.68,16.42169368004424,259.9560304068655,0.7306736451710012,11.487919339182035,44.56847188693026,0.05295357286712753,0.04780421897689553,0.04635293237045498,0.038597751435299435,0.02643461041162399,42.127096924097216,4.630900719206017,0.38328919349585977,0.40221914008321774
10926.43,262.6251214437254,2.75271230945879,257.36782091657716,112.10456327414241,117.52362689443368,0.034199708093127446,0.024103752616200447,0.016398607906983696,0.013594966215787922,0.012725047206699832,35.964629323885546,28.677740877771406,0.26815135538418855,0.5262567405769063
10951.348,336.7934996498015,186.03029684050395,235.529803342269,30.899490516344805,76.03139350324825,0.028813794417921403,0.0283251919547144,0.0261310069220357,0.025575147642988936,0.02540794647138953,64.27731488554727,16.482612078837676,0.2866031574390973,0.20852710849611691
10975.33,2.914475402601813,261.6545428848673,258.17663638229226,228.08870105768995,318.4333885780684,0.04889676590320015,0.03846602825023999,0.02537560765477429,0.023614867763779104,0.018673130151687145,25.860060361878713,8.769744330614005,0.32535700850059146,0.5609894377896433
11009.293,35.67150176406399,69.31822513781279,47.56108911007619,356.3668339201073,13.914365736327381,0.03779192115562667,0.03665189708871432,0.034586822831374445,0.02836775619591377,0.024806432633458258,88.36996785109956,17.37372430126967,0.40726987674270987,0.22078405557530306
11029.814,221.13288805253995,259.9560304068655,2.590949216315767,301.61002689119397,39.95822373235411,0.04638963683445337,0.04588826941161934,0.04491608994691732,0.03384853862635822,0.02605551510772962,39.17305240840342,4.729889911288756,0.33671564094067913,0.30752966832141226
11072.457,129.33233269387435,72.79613164038778,151.89828418732606,107.33255202642322,187.32440158564813,0.03953324191731301,0.0392318180890926,0.038393740025035546,0.03114545773030504,0.028281122076651333,149.45578743587515,34.4448131118582,0.37264583516787214,0.2517869806701642
11090.019,96.41354323926916,358.065346398109,133.53817311559294,128.60439877473075,165.64814710448303,0.05459504685445065,0.049422579936106846,0.04157227849480118,0.038129505060292175,0.03710519812567118,157.44903616779885,26.300940505740993,0.35933853697956863,0.13506248929977743
11140.911,297.48506801604685,133.94258084845052,225.17696538111554,36.561198776350615,94.63414921469591,0.05790033204225099,0.049393832976618694,0.04420534733197426,0.03559922065869918,0.03444691839948199,120.27293758685258,11.904173846861966,0.35964759669093466,0.2845618921932905
11156.034,61.31095202723315,185.46412601450336,52.33310035779537,313.7422588769207,209.80947153252833,0.033849919967881066,0.025941993674152408,0.022677395115408915,0.020991854717549066,0.020640434958787673,53.8381626600742,8.741106377925869,0.30990471135694053,0.23355759385612965
11214.803,228.412227243976,31.46566134234539,291.82335975604104,162.25112214847954,109.43547223728253,0.041061295673670076,0.035139017749536414,0.034076159363278846,0.03056145640565713,0.030055395004043584,78.60078388689948,19.172732612587986,0.3628582097569623,0.3039663759300866
11288.192,128.03822794873017,239.57388067084457,284.70578365774804,24.590729883766905,132.97200228959235,0.07382254453717879,0.07034473068919987,0.06841745512813292,0.05709403565919706,0.047171872739785334,349.36702970121775,41.97082527029301,0.44626688749196336,0.24911347347339644
11291.166,93.58268910926625,339.30082759351836,140.81751230702898,107.17078893328019,325.2274384900753,0.039818393619176246,0.03879644978130844,0.03824950064466889,0.03728909531849839,0.0357108733568718,138.3462646550315,9.250760352154657,0.4396521274571498,0.14022512040804722
11295.553,316.3220974437871,326.4787683183619,231.24982219834797,207.84885250332746,262.5323684920386,0.05560558104639702,0.04882169940034834,0.043015922259334746,0.04122899188737485,0.03850940186037526,192.46171951097196,30.43349691497177,0.4457578546123973,0.27711251736888326
11299.44,159.66291265819117,37.53177733520876,21.921638846907026,101.26643603355986,282.76462654003177,0.0331210120379385,0.029465642665107993,0.02919977974278581,0.025753826076840538,0.02253836934478987,104.70902157327531,8.468455547966595,0.3052244251189892,0.10991431084944761
11306.335,156.42765079533072,222.1843481579696,216.36087680482078,102.15613304584649,163.05993761419467,0.03366387216663364,0.03361525993207558,0.03092497753163504,0.02772457543354864,0.026534702180162104,102.92526107350952,8.059916027417444,0.36910954729651774,0.14208504909724423
11312.851,0.0027397260273972603,259.875148860294,7.201197370891925,253.88991441400213,299.6688697734777,0.07717356690263574,0.060486228066747354,0.0374274836287935,0.035328270704759225,0.03061291425906066,57.4055449178012,1.9458815939850294,0.4016740231293104,0.3587142882026959
11323.366,263.51481845601205,2.671830762887278,341.7272739906637,75.54610422381919,184.65531054878824,0.05375836360011756,0.0443946618570649,0.03626296884128221,0.029196716816293385,0.028927196220742923,123.4719219628575,8.526627709766618,0.37221780509787755,0.25312212085018027
11331.193,259.9560304068655,262.6251214437254,1.7012522040291398,285.7572437631777,253.0002174017155,0.06842364675618065,0.05651472803515669,0.05635919225606785,0.030307520530327797,0.02395693580982943,45.425831704252175,4.650569825784547,0.33552472070979295,0.543151731360152
11346.885,144.457181902747,326.1980170489335,197.43459490708707,179.64065466135452,65.27414780923722,0.04202210905491463,0.04166631067439037,0.038650409419173484,0.03637926083003798,0.029726048919446052,199.05629946476083,32.23296727929597,0.3564899295068075,0.2287630260138489
11354.235,300.3968036926213,32.759766087489574,223.31668980997077,59.935965735517456,291.82335975604104,0.032123223088225544,0.031414275556381405,0.03058933119030498,0.028583221097853242,0.024038710123948887,43.52044428314031,5.243482894192359,0.3251246379165714,0.28832111255615045
11377.135,263.759567490078,130.9090768472515,253.39074870819883,2.8379636116974742,52.49488480929054,0.04196562032742516,0.04108857541408894,0.039667301933990165,0.03295265728627487,0.03074657253233638,167.69071512035674,23.98728253404683,0.37414015261611444,0.20719136538996938
11437.764,295.1900494226491,226.65863778616668,342.33577232150583,36.29360546260438,80.68511087252445,0.06586079327591274,0.05291666045597163,0.048885563243235126,0.04505184990263381,0.04249136142690928,233.24784421042466,15.618038565418928,0.406061280253949,0.24267273404910825
11439.94,262.6251214437254,2.8335938560303013,257.52958400972017,316.24958682063755,348.7639685423852,0.08011430204590533,0.07684719087538823,0.03541457547956259,0.01765027073624243,0.016716778179498085,30.704489748348895,15.604785137979874,0.3782562284867768,0.6723489551954197
11447.236,242.80914253370506,278.7205492114562,1.135081378028559,263.02952917658297,17.877561518331447,0.03660350167326737,0.03385794840702325,0.032496108880859784,0.02927633248188999,0.02738975492167473,104.87804423186799,2.938350159557026,0.28941492693380455,0.263448708445002
11451.604,0.48802900545646655,259.9560304068655,252.43404657571492,177.13332671763766,167.26577803591326,0.09803485241941766,0.0902756992547414,0.03537514843041038,0.01793739575926605,0.016334310507888222,23.586861623102894,0.8904007191821934,0.4406732855920443,0.5791438725392325
11462.828,347.3889822506695,256.63988699743356,1.2159629246000705,294.3306876997579,228.573990337119,0.041307524604369907,0.039719592644386605,0.038932848159585975,0.037116631795998105,0.03567683220683605,115.52350046420219,3.8494341175198383,0.38233871162758293,0.1918253978992739
11468.326,100.61268446894842,16.690057453114136,74.93365670445085,160.47641165495375,337.4753885175,0.03740084311059821,0.03489167061718068,0.03397026666331876,0.031989560085742455,0.02581971647072341,109.9323725980565,10.673817333054124,0.36608374359635315,0.24364021074713965
11490.32,4.5321063340320435,266.2647910394434,212.07415483653065,48.61254921550584,309.37465536205906,0.04383949356406384,0.03797651931263274,0.03618423723499468,0.03305643488029006,0.031033193811764958,134.79966999963204,6.4907599440888895,0.3308999186873981,0.17986439061309334
11508.616,229.16983608490304,150.51262485674175,31.514228055331966,293.73193428144737,110.65747766389383,0.05337484729673461,0.04557189503693909,0.04317969769944068,0.04223842517875672,0.03405187015383717,286.73382421767946,31.399711203160773,0.36899685102541324,0.27005216103614804
11538.791,0.9733182848855358,261.8971875245818,91.72241353812149,256.073716171433,137.17784271131097,0.10273037976304009,0.10181377820921705,0.03783765882673997,0.03162531855789521,0.02694733698478122,35.948282519327186,28.980160559015943,0.4188725171910079,0.6303545150227101
11565.249,335.82292109094334,187.8096908650772,22.568691219479117,285.7572437631777,237.5518420065568,0.034469338020464826,0.0336723789469846,0.030211980421218136,0.02243790806090418,0.018614696122056587,93.59608175502915,9.21700023280144,0.3208479515007871,0.19138574836635205
11591.684,261.5736613382958,2.8335938560303013,270.308868368019,277.58820755945504,285.7572437631777,0.38837346169856407,0.36019963376334463,0.021139502598344163,0.02029483416583052,0.015860310451298876,14.319218609894962,0.5571294329935458,0.7683197501861919,0.7872510574176526
11627.846,2.8335938560303013,261.6545428848673,341.7272739906637,80.15635237839534,235.529803342269,0.040692115815584504,0.03319483663394808,0.026055065163844322,0.025970734286224453,0.020833947816100307,44.25019367024384,3.6708510194449318,0.33548463649533744,0.46512825238133637
11650.746,262.5442398971539,2.8335938560303013,11.64968243232506,285.8381253097492,277.74997065259805,0.3803674010499389,0.3686672500588623,0.02177217647649161,0.017137791654419785,0.01567510722132044,15.404409278311052,0.40732815972828446,0.7796835830270655,0.7985325617296739
11696.348,161.03789894990686,223.47845290311378,100.70026520755927,37.370014242065736,286.4042961357498,0.0328204057736441,0.027604391985650418,0.027163990790911734,0.02632163477151794,0.026112005527413624,70.53805669137061,9.289123236993316,0.31651750896139436,0.1405789932580189
11716.151,258.33839947543527,212.2359179296737,2.671830762887278,152.0600472804691,263.75746309572656,0.02897806846085913,0.026891121524616823,0.02659107473742217,0.023476487022415657,0.020943119667732008,50.89165929175036,8.951871580821004,0.29062441856769133,0.3893270829254059
